text,reviewId,url,placeId,categoryName,stars,title,reviewImageUrls/0,genre,prompt,completion
"We went on a Monday night to celebrate a 21st birthday. We ate at 99 Hops House. All the dishes were really good, I had the chicken panini and it was full of flavor and really delicious. My dining companions had the pot roast sandwich, the burger, the BBQ chicken flatbread and the fish & chips. Everyone said their selection was really good. The service was great, they even brought a happy birthday slice of cheese cake to the guest of honor, we did not order or ask for this, it was a kind gesture from the establishment. Afterwards we went into the casino gaming area and we're happy to see it wasn't crowded on a Monday. This gave us an opportunity to learn different games and we especially had a great time at the craps table. The pit crew were really informative and helpful in learning the game, it was a tremendous experience and a lot of fun! It was a great birthday celebration and the welcoming staff made it feel even more special.",ChZDSUhNMG9nS0VJQ0FnSUN1dW9qMWJREAE,"https://www.google.com/maps/place/Hollywood+Casino+%26+Hotel+Joliet/@41.3928088,-96.3317368,6z/data=!4m9!3m8!1s0x880e6243b05a33d1:0x8d499604b2a24ecb!5m2!4m1!1i2!8m2!3d41.4792997!4d-88.1453519!16s%2Fg%2F1tg4lzpx?hl=en",ChIJ0TNasENiDogRy06isgSWSY0,Casino,5.0,Hollywood Casino & Hotel Joliet,https://lh5.googleusercontent.com/p/AF1QipMhted8TBoWUaFmMvd8sxUgH2MNLzTNeA3UJFd7=w150-h150-k-no-p,hotel,A Google Maps review about a casino.,"We went on a Monday night to celebrate a 21st birthday. We ate at 99 Hops House. All the dishes were really good, I had the chicken panini and it was full of flavor and really delicious. My dining companions had the pot roast sandwich, the burger, the BBQ chicken flatbread and the fish & chips. Everyone said their selection was really good. The service was great, they even brought a happy birthday slice of cheese cake to the guest of honor, we did not order or ask for this, it was a kind gesture from the establishment. Afterwards we went into the casino gaming area and we're happy to see it wasn't crowded on a Monday. This gave us an opportunity to learn different games and we especially had a great time at the craps table. The pit crew were really informative and helpful in learning the game, it was a tremendous experience and a lot of fun! It was a great birthday celebration and the welcoming staff made it feel even more special."
"Nice place to go to on a weekend, slots are tight but then you are in a casino. Drinks were super reasonable and the place is nice and clean. Good night out overall.",ChZDSUhNMG9nS0VJQ0FnSURXNmVqTEVBEAE,"https://www.google.com/maps/place/Hollywood+Casino+%26+Hotel+Joliet/@41.3928088,-96.3317368,6z/data=!4m9!3m8!1s0x880e6243b05a33d1:0x8d499604b2a24ecb!5m2!4m1!1i2!8m2!3d41.4792997!4d-88.1453519!16s%2Fg%2F1tg4lzpx?hl=en",ChIJ0TNasENiDogRy06isgSWSY0,Casino,4.0,Hollywood Casino & Hotel Joliet,https://lh5.googleusercontent.com/p/AF1QipNVZC3jMYhEUbhhgk0ERcGB2wBT3Sl5OzdVgnVk=w150-h150-k-no-p,hotel,A Google Maps review about a casino.,"Nice place to go to on a weekend, slots are tight but then you are in a casino. Drinks were super reasonable and the place is nice and clean. Good night out overall."
"Fantastic place with nice breakfast and nice clean place in rv Park and hotel
The casino very clean no smoking
The slot machine got keno for 5 cents that I like
Free soda and coffee self serve
Rv Park got nice washing machine and dryer
Nice shower
Paid $40 a night at rv Park",ChdDSUhNMG9nS0VJQ0FnSURrbjZlbXZBRRAB,"https://www.google.com/maps/place/Hollywood+Casino+%26+Hotel+Joliet/@41.3928088,-96.3317368,6z/data=!4m9!3m8!1s0x880e6243b05a33d1:0x8d499604b2a24ecb!5m2!4m1!1i2!8m2!3d41.4792997!4d-88.1453519!16s%2Fg%2F1tg4lzpx?hl=en",ChIJ0TNasENiDogRy06isgSWSY0,Casino,5.0,Hollywood Casino & Hotel Joliet,https://lh5.googleusercontent.com/p/AF1QipM--fVSafh4wtH04pacj0Qp_eRNE_UVjQlhepdl=w150-h150-k-no-p,hotel,A Google Maps review about a casino.,"Fantastic place with nice breakfast and nice clean place in rv Park and hotel
The casino very clean no smoking
The slot machine got keno for 5 cents that I like
Free soda and coffee self serve
Rv Park got nice washing machine and dryer
Nice shower
Paid $40 a night at rv Park"
Cool place but i didn't win.,ChdDSUhNMG9nS0VJQ0FnSUNlOFl2cjh3RRAB,"https://www.google.com/maps/place/Hollywood+Casino+%26+Hotel+Joliet/@41.3928088,-96.3317368,6z/data=!4m9!3m8!1s0x880e6243b05a33d1:0x8d499604b2a24ecb!5m2!4m1!1i2!8m2!3d41.4792997!4d-88.1453519!16s%2Fg%2F1tg4lzpx?hl=en",ChIJ0TNasENiDogRy06isgSWSY0,Casino,5.0,Hollywood Casino & Hotel Joliet,https://lh5.googleusercontent.com/p/AF1QipP0zd6SPY2KeERJxJjj41yDyyFpjkVyQDrK5VsN=w150-h150-k-no-p,hotel,A Google Maps review about a casino.,Cool place but i didn't win.
"Terrible experience - Friday night

Dealer customer service terrible

Tito machines down

$25 Craps table only 1 open and a few players

$20 BJ table w/3 ppl

$25 BJ table with zero ppl

$50 BJ table with zero ppl",ChZDSUhNMG9nS0VJQ0FnSUNHejk2SEtBEAE,"https://www.google.com/maps/place/Hollywood+Casino+%26+Hotel+Joliet/@41.3928088,-96.3317368,6z/data=!4m9!3m8!1s0x880e6243b05a33d1:0x8d499604b2a24ecb!5m2!4m1!1i2!8m2!3d41.4792997!4d-88.1453519!16s%2Fg%2F1tg4lzpx?hl=en",ChIJ0TNasENiDogRy06isgSWSY0,Casino,1.0,Hollywood Casino & Hotel Joliet,https://lh5.googleusercontent.com/p/AF1QipN_XjEtlys0PsarzEMQGtvblDyC1crbWBmB2xQ=w150-h150-k-no-p,hotel,A Google Maps review about a casino.,"Terrible experience - Friday night

Dealer customer service terrible

Tito machines down

$25 Craps table only 1 open and a few players

$20 BJ table w/3 ppl

$25 BJ table with zero ppl

$50 BJ table with zero ppl"
It's a awesome historical building with  a great place to eat and a nice gambling casino floor.,ChZDSUhNMG9nS0VJQ0FnSUNxdzZxaGJREAE,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,5.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipML1aTyldKAPT74XrwkrVoWn9WwhNteWz7VFT0b=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,It's a awesome historical building with  a great place to eat and a nice gambling casino floor.
"I was excited to stay at this haunted hotel until I checked into the hotel. The lady at the check-in deck, didn't get her name, was upset and rude when I asked if I could stay in one of the haunted rooms. This is how our convo went:

Her response: ""we don't have any. Because we aren't haunted.""

My response: ""oh that's not what I read online.""

Her response: ""Idk where you read that because this hotel isn't haunted.""

Keep in mind she is saying this as a total Karen.

My response (joking tone): ""weird. Better not tell you the website then (laugh.)""

Her response: ""no you better go ahead and tell me the website so we can get it taken down. Tell me now. What is it?""

Me: ""idk the website""

Her as I walk outside to get my bags from the car: grabs phone to probably look up website.

Overall, I loved the history of the hotel. Its a shame that they added a casino to the old Ball Room. Vintage is what's popular right now. The hotel is owned by the Silverado across the street, maybe keep the slot machines in the Silverado and restore the old Ball Room? People my age would dance and have a good time in the Ball Room to any music. Square Dancing, hip-hop, ect.",ChZDSUhNMG9nS0VJQ0FnSUQyOC02T1F3EAE,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,2.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipNygyiunssxvi1GYlKn8aa5PRhwN3CEs7lJyozQ=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"I was excited to stay at this haunted hotel until I checked into the hotel. The lady at the check-in deck, didn't get her name, was upset and rude when I asked if I could stay in one of the haunted rooms. This is how our convo went:

Her response: ""we don't have any. Because we aren't haunted.""

My response: ""oh that's not what I read online.""

Her response: ""Idk where you read that because this hotel isn't haunted.""

Keep in mind she is saying this as a total Karen.

My response (joking tone): ""weird. Better not tell you the website then (laugh.)""

Her response: ""no you better go ahead and tell me the website so we can get it taken down. Tell me now. What is it?""

Me: ""idk the website""

Her as I walk outside to get my bags from the car: grabs phone to probably look up website.

Overall, I loved the history of the hotel. Its a shame that they added a casino to the old Ball Room. Vintage is what's popular right now. The hotel is owned by the Silverado across the street, maybe keep the slot machines in the Silverado and restore the old Ball Room? People my age would dance and have a good time in the Ball Room to any music. Square Dancing, hip-hop, ect."
Wonderful historic hotel in Deadwood.  Comfortable rooms and superior dining.,ChdDSUhNMG9nS0VJQ0FnSURPM1pxdzFRRRAB,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,5.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipM7__1IybrqXTWVva4wnCi1dhcx2OztFrDpBlJT=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,Wonderful historic hotel in Deadwood.  Comfortable rooms and superior dining.
"Hotel rooms are not great. They have not been updated since the early 1900s. The room my family and I stayed in had 2 bedrooms and a kitchen room that had the sink drains covered with a sign saying "" Do not use sink "". The bedrooms didn't have doors. The only bathroom was very small and was in the room with the two beds. The king bedroom used to have a bathroom but the door was locked with a table pushed up against it. In the entry room there was a big closet room where the king bathroom used to be,  which obviously was not useable. The entry door wouldn't lock. I had to stick a folded up card behind the door lock to make it latch properly. I was worried about a fire in the old building. I made sure I knew where the fire escapes were. One was out of a window in the main hallway that led to the fire escape stairway. Room left a lot of room for improvement.
The gambling hall was old but had some new remodeled bathrooms with gold bars and new tile.
The dining room downstairs was very nice. Newer design features with newer bathrooms too. Could get down to restaurant from the elevator.",ChdDSUhNMG9nS0VJQ0FnSUMwOEotWnZ3RRAB,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,2.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipPbSogAqsORAw8G_UIiPuAYq6zQ-ae08s0ynXHd=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Hotel rooms are not great. They have not been updated since the early 1900s. The room my family and I stayed in had 2 bedrooms and a kitchen room that had the sink drains covered with a sign saying "" Do not use sink "". The bedrooms didn't have doors. The only bathroom was very small and was in the room with the two beds. The king bedroom used to have a bathroom but the door was locked with a table pushed up against it. In the entry room there was a big closet room where the king bathroom used to be,  which obviously was not useable. The entry door wouldn't lock. I had to stick a folded up card behind the door lock to make it latch properly. I was worried about a fire in the old building. I made sure I knew where the fire escapes were. One was out of a window in the main hallway that led to the fire escape stairway. Room left a lot of room for improvement.
The gambling hall was old but had some new remodeled bathrooms with gold bars and new tile.
The dining room downstairs was very nice. Newer design features with newer bathrooms too. Could get down to restaurant from the elevator."
What a wonderful old house. I stayed around the corner from John Wayne's room.,ChdDSUhNMG9nS0VJQ0FnSUNlOWYtS21BRRAB,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,5.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipOhZiX0DLD0Ea0fLv27IwvSjRhMNWPbnrNcYath=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,What a wonderful old house. I stayed around the corner from John Wayne's room.
"Very cool to stay in an old and historic hotel, but just felt kind of grimey. Hot water for showers took a while to get (we were on the 4th floor) and then lost pressure during the second person’s shower. Everyone was polite, but the individual at check in wasn’t extremely welcoming. They offer free parking and a shuttle back if you don’t want to walk the 1.5 blocks.",ChZDSUhNMG9nS0VJQ0FnSUQ4czdYeFhREAE,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,4.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipNV0XEBD8VfXLtMuOHsm8fDPAWyN8env8PL_ata=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Very cool to stay in an old and historic hotel, but just felt kind of grimey. Hot water for showers took a while to get (we were on the 4th floor) and then lost pressure during the second person’s shower. Everyone was polite, but the individual at check in wasn’t extremely welcoming. They offer free parking and a shuttle back if you don’t want to walk the 1.5 blocks."
"My husband and I thoroughly enjoyed dining at Legends!! Everything was perfect & delicious! Warm bread with whipped butter, chicken & rice soup, Caesar salad with anchovies, a huge bone-in prime rib, breaded shrimp, au gratin potatoes followed by Bananas Foster! OMG!! Being seated in front of the fireplace was truly romantic & an added bonus!! Our waitress was fantastic!! Couldn't have asked for a better dining experience!",ChZDSUhNMG9nS0VJQ0FnSUQtNTQtU093EAE,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,5.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipN0GDXpMnPurDoxAxF8Opd3kQDhP_D-26uNqYOo=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"My husband and I thoroughly enjoyed dining at Legends!! Everything was perfect & delicious! Warm bread with whipped butter, chicken & rice soup, Caesar salad with anchovies, a huge bone-in prime rib, breaded shrimp, au gratin potatoes followed by Bananas Foster! OMG!! Being seated in front of the fireplace was truly romantic & an added bonus!! Our waitress was fantastic!! Couldn't have asked for a better dining experience!"
Watched the Deadwood music jam right out front! Nice view.,ChdDSUhNMG9nS0VJQ0FnSUNlaWZpaTNnRRAB,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,5.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipMTuz_GZUKYJqO1LMx0XfOrWANVw12fxR6zZf_l=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,Watched the Deadwood music jam right out front! Nice view.
"Best steak I've ever had! Everything was amazing! Loved the steak, potatoes, vegetables and cheese cake and coffee. Very happy, steak was cooked perfectly!",ChdDSUhNMG9nS0VJQ0FnSUNnbnZIVzR3RRAB,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,5.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipOm4zaOfGlr-jnTvmz0BpaCfTZ2JW7I8GeG29Tl=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Best steak I've ever had! Everything was amazing! Loved the steak, potatoes, vegetables and cheese cake and coffee. Very happy, steak was cooked perfectly!"
This is an awesome old hotel! Please keep in mind it is over 100 years old. The rooms are small and unique. The breakfast buffet sucks. There was not enough people in the kitchen.,ChdDSUhNMG9nS0VJQ0FnSUNBMmV2Z3pRRRAB,"https://www.google.com/maps/place/Silverado+Franklin+Historic+Hotel+%26+Gaming+Complex,+Legends+Steakhouse+%26+Silverado+Grand+Buffet/@42.1195729,-113.2883483,6z/data=!4m9!3m8!1s0x5332a6a074a974d1:0xb9438f5b159e64d!5m2!4m1!1i2!8m2!3d44.3755516!4d-103.7311272!16s%2Fg%2F11bw_7ly1h?hl=en",ChIJ0XSpdKCmMlMRTeZZsfU4lAs,Hotel,3.0,"Silverado Franklin Historic Hotel & Gaming Complex, Legends Steakhouse & Silverado Grand Buffet",https://lh5.googleusercontent.com/p/AF1QipNba9V5_XDlimJI9vMWAGRlI1aYJK17SvSyH3tJ=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,This is an awesome old hotel! Please keep in mind it is over 100 years old. The rooms are small and unique. The breakfast buffet sucks. There was not enough people in the kitchen.
