prompt,completion,reviewId,url,placeId,stars
"Write a 4.0 stars Google Maps review about a New American restaurant, with the following keywords: service, hostess, overpriced.","The service was great - they definitely have a great staff. The hostess was a bit standoffish but the server and busser were attentive and nice.
$12 well drinks are normal but still slightly overpriced.
The chicken was much too dry and the lettuce not as thinly chopped for delicate fork portions. Also, a bit over salted.
Still, great ambiance and the 4 stars are for the service.
Offer maybe grilled salmon or a nice summer salad with cherry tomatoes and raspberry vinaigrette. That would be so nice especially during summer to have an arugula/romaine summer salad.",ChdDSUhNMG9nS0VJQ0FnSUNPOFlXWTN3RRAB,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,4.0
"Write a 5.0 stars Google Maps review about a New American restaurant, with the following keywords: restaurant, weho, bars.","Amazing, fun restaurant in the heart of Weho bars. Very good drinks and the food tastes so good. They offer happy hour from 5-7 daily on their cocktails and appetizers. I only went once and just had the drinks and appetizers before hitting the bars. I recommend getting the sliders, tuna tartare and the shrimp tempura!",ChZDSUhNMG9nS0VJQ0FnSUNPaXBmVmFREAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,5.0
"Write a 5.0 stars Google Maps review about a New American restaurant, with the following keywords: place, bday, come.",My cousin invited me to this place for my bday and I have to say it's a chill place the vide and everything was amazing. The food was so delicious I will come on another event here. Service was good they're very attentive.,ChdDSUhNMG9nS0VJQ0FnSUNPd0tUSHZ3RRAB,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,5.0
"Write a 3.0 stars Google Maps review about a New American restaurant, with the following keywords: restaurant, ambience, vanderpump.","Ambience is 10/10 but the food and drinks are extremely overpriced and small portioned. I’ve been twice - once for brunch and once for dinner and had the same experience both times. I expected dinner to maybe have bigger portions. I’d come here for drinks and to take a peak in the garden. I really love the garden but I don’t think the food is worth coming for. I’m a Vanderpump rules super fan so that’s why I came but now that I’ve been twice I can say I tried. There’s so many other places I’ve had way better experiences at in LA so it’s hard for me to want to return here, especially because it’s so experience. It’s more of a tourist attraction now which is sad because it’s such a gorgeous restaurant.",ChZDSUhNMG9nS0VJQ0FnSUNldTRDNVZREAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,3.0
"Write a 5.0 stars Google Maps review about a New American restaurant, with the following keywords: restaurant, location, elegant.","The location is great, the restaurant is elegant; I loved the design, the trees, the lights, the music...
The food was very good and the staff very nice.
Will go back!",ChZDSUhNMG9nS0VJQ0FnSURtMFBYSmNBEAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,5.0
"Write a 3.0 stars Google Maps review about a New American restaurant, with the following keywords: restaurant, dining, decor.","Trendy restaurant that’s part of the Vanderbilt empire. Come here for the pretty decor and to say that you’ve been here. The food is mediocre, but the photo ops are plentiful. Wear something cute!

Metered street parking (2 hour limit). It’ll be tough to find any free parking close to the restaurant (it’s right in the heart of WeHo). Credit cards accepted. Reservations available and there’s a 90 min limit for the dining experience. Gender neutral restrooms. Outdoor dining available.

Food-wise, everything is overpriced for what it is. The burrata appetizer came with 4 slices of toast and tomatoes, but only a small portion of burrata. I got the lox benedict, which came with four small potatoes, but a surprisingly good amount of salad. The avocado toast was a bit soggy, but it’s a good vegetarian option. We didn’t do drinks because we were recovering from the night before, but note that the sparkling water is ~$12. Service was nice but slow. In short, it’s a popular tourist spot where you can take fun photos and try to see if you’ll spot anyone vaguely famous, but don’t come here expecting particularly good food.",ChdDSUhNMG9nS0VJQ0FnSUNtcXV2UnBRRRAB,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,3.0
"Write a 3.0 stars Google Maps review about a New American restaurant, with the following keywords: bar, dining, menu.","Okay wooooow! I was not expecting this to be what it was. Well, food wise anyhow I was pleasantly surprised. Anything on the West Hollywood strip, I’m expecting to be a tacky, but in the spirit of location, a super fun experience. It is decked out, very Hollywood. I don’t watch whatever show they have, but for those who do and are coming for a visit, I say hit this place. The folks I sat next too at the bar were super excited to be there. In short, good food, drinkable drinks, and beautiful atmosphere.
I’ve only been here once and sat at the bar, so I cannot speak to the full dining experience, but the bar was very mediocre, they have the look but not the talent which made it disappear (or maybe just not the resources to make good drinks). If I ever return I’m drinkin wine. Full menu is available at the bar, it is open seating. Prices are a little high, but your paying for location so forget about it.

THE FOOD: nothing salty, some items may need salt. Low on the crazy flavor scale. Pretty presentation.

Fish and Chips: for the win! Fish was lightly seasoned, cooked to perfection, and the fries were goody good good. Appreciate and liked the tarter sauce and malt!

Burger: basic and boring, but the fries again, good good.

Popcorn Shrimp: for the win!

Potato Salad: 100% a joke. I the chef made this so be funny. Like, just to see who would eat it or return it. We returned it. They didn’t remove it from our bill…speaks volumes.",ChdDSUhNMG9nS0VJQ0FnSUQtcXJ1c3ZRRRAB,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,3.0
"Write a 5.0 stars Google Maps review about a New American restaurant, with the following keywords: lisa, pump, meet.","The wife just had to eat at Pump. She's been a longtime fan. But getting to meet Lisa was more than we expected. It was a cherry on top of the amazing food and drinks. The prices weren't outrageous like you might think. And again, the food was amazing. I would go again just for the food.",ChZDSUhNMG9nS0VJQ0FnSUNla09ieVVREAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,5.0
"Write a 5.0 stars Google Maps review about a New American restaurant, with the following keywords: garden, upscale, setting.",Absolutely delightful setting that feels upscale but also laid back and casual. Garden is so nice and food is delicious,ChZDSUhNMG9nS0VJQ0FnSUQyM05IZEZ3EAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,5.0
"Write a 5.0 stars Google Maps review about a New American restaurant, with the following keywords: cali, portions, starving.","We were expecting Cali portions... and we're happily surprised that we wernt going to leave starving! The service was amazing (we had Adam), the ambiance was superb, and the food was actually top notch. Definitely check it out if you are in the area!",ChZDSUhNMG9nS0VJQ0FnSUQ2aXRERGJREAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,5.0
"Write a 5.0 stars Google Maps review about a New American restaurant, with the following keywords: restaurant, ben, cozy.","What an amazing experience so far. The food is amazing, the staff super cool (Ben was super) and the restaurant is very cozy. Love it.",ChdDSUhNMG9nS0VJQ0FnSUMtdDZxcHV3RRAB,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,5.0
"Write a 5.0 stars Google Maps review about a New American restaurant, with the following keywords: cozy, dinner, lighting.",Wonderful atmosphere. Cozy. I imagine it looks amazing St night. Lots of trees and shade for brunch or early dinner.  Lots of wonderful evenig lighting. Ask for Nick amazing waiter.,ChdDSUhNMG9nS0VJQ0FnSUNhenBfMnl3RRAB,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,5.0
"Write a 5.0 stars Google Maps review about a New American restaurant, with the following keywords: spot, service, customer.","Really cute spot...food was good, drinks were great and customer service was excellent .",ChZDSUhNMG9nS0VJQ0FnSURlMDlMR1VnEAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,5.0
"Write a 5.0 stars Google Maps review about a New American restaurant, with the following keywords: pasta, service, place.",Great service. Nice place for a date night. The pasta was beyond my expectations.,ChZDSUhNMG9nS0VJQ0FnSUNlaTdQRUhBEAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,5.0
"Write a 4.0 stars Google Maps review about a New American restaurant, with the following keywords: restaurant, memorable, visit.","Came here for brunch. I love the drinks! They’re delicious! The food is alright. Not memorable. It’s a beautiful restaurant & I’m lisa vanderpump fan :) overall, it’s a great restaurant to visit in West Hollywood",ChdDSUhNMG9nS0VJQ0FnSUNxbFltbndnRRAB,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,4.0
"Write a 4.0 stars Google Maps review about a New American restaurant, with the following keywords: service, attentive, space.",Gorgeous space. Attentive service. Great food.,ChZDSUhNMG9nS0VJQ0FnSURlbTRiTmZBEAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,4.0
"Write a 3.0 stars Google Maps review about a New American restaurant, with the following keywords: loud, vanderpump, food.",Loud sounds and a bit mediocre food combined with high prices. On the plus side: Lisa Vanderpump was there,ChdDSUhNMG9nS0VJQ0FnSURoa0lfeGdBRRAB,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,3.0
"Write a 5.0 stars Google Maps review about a New American restaurant, with the following keywords: guests, appetizers, mediocre.","We absolutely loved it! I was really surprised about the quality of the foods. I thought it might be mediocre because they probably don't have to worry about getting guests because of the TV show. The food was outstanding and I'm super high maintenance about quality! We came for the happy hour and got 4 different appetizers. Best fries I have ever had with a great dip. The wontons had quite a bit raw tuna and they were also paying attention to the presentation. The taste was really divine and rounded with balsamic reduction, pomegranate and avocado. The shrimp was garnished with mango. They had quite a few people who were serving so you didn't have to wait and they were super friendly,   and everyone was quite attractive.

The only 2 things that could be improved are: 1. They only serve happy hour items in the garden, on 2 tables and then those tables didn't have a server (but one guy was willing to serve us). 2. It was my birthday and when I got the reservation it asked for occasion and I wrote birthday and I kinda thought someone would at least say ""Happy Birthday"" to me. It's ok, but it just would have been nice.",ChZDSUhNMG9nS0VJQ0FnSURrdjRhWGVnEAE,"https://www.google.de/maps/place/PUMP+Restaurant+Lounge/@34.0604001,-118.3866381,13z/data=!4m6!3m5!1s0x80c2beaf6203472d:0x19f0a77bfa3289fb!8m2!3d34.0837453!4d-118.3852852!16s%2Fg%2F11b6wknyj2?hl=en",ChIJLUcDYq--woAR-4ky-nun8Bk,5.0
"Write a 5.0 stars Google Maps review about a Mexican restaurant, with the following keywords: salsas, restaurant, establishment.","A beautiful homey sit down restaurant. A true family ran establishment. The foods pretty good too. Starting off this place has two different salsas options, that’s a huge quality change. You can get mild or hot, most places only have a singular option. Service was golden, waitress was timely, attentive and efficient.",ChZDSUhNMG9nS0VJQ0FnSUNtNTlyNVZ3EAE,"https://www.google.de/maps/place/El+Sombrero+Mexican+Restaurant/@39.1558178,-94.6226482,12z/data=!4m6!3m5!1s0x87c0f8e14c6778e5:0x7a83ab0f7396465d!8m2!3d39.1970678!4d-94.5048943!16s%2Fg%2F1td0y_d5?hl=en",ChIJ5XhnTOH4wIcRXUaWcw-rg3o,5.0
"Write a 5.0 stars Google Maps review about a Mexican restaurant, with the following keywords: tacos, restaurant, mexican.",I have been going to this restaurant for my whole life. The family is amazing and the food is constantly the best American Mexican around. Best hand pinned tacos in town!!!,ChdDSUhNMG9nS0VJQ0FnSUNXOXFQTG1BRRAB,"https://www.google.de/maps/place/El+Sombrero+Mexican+Restaurant/@39.1558178,-94.6226482,12z/data=!4m6!3m5!1s0x87c0f8e14c6778e5:0x7a83ab0f7396465d!8m2!3d39.1970678!4d-94.5048943!16s%2Fg%2F1td0y_d5?hl=en",ChIJ5XhnTOH4wIcRXUaWcw-rg3o,5.0
"Write a 2.0 stars Google Maps review about a Mexican restaurant, with the following keywords: waitstaff, taco, tasted.","The waitstaff is amazing!! Angela is fantastic! And I'll admit the hand pinched taco was tasty! (Beef with parm)  The house frozen margarita was incredibly sweet. Which I like, but the alcohol is very light. And from here on out, just NO.

The waitstaff and busser is the only reason they got 2 stars!

Do not walk, run!  The salsa was interesting. It was okay and had carrot bits in it. Odd, but I like to try new things. I got the spinach dip. The large. The most disgusting dip I've ever had. It tastes like the cheese was the cheapest they could find and I couldn't tell if the spinach was from a can or a cheap frozen brick. Other than that it was beyond bland. There was an odd taste I've had before but I couldn't even eat 1/8 without the margarita. (And sadly I will gorge on cheese dip.) So, no to the salsa, no to the spinach cheese dip, and the chips are eh. The frozen margarita, was really weak, definitely not worth $6, but sweet if that's how you like it. I do. 😊 The pinched taco... okay, I really enjoyed that! The waitstaff - someone needs to poach them!!! This place doesn't deserve them.

Edit:
The frozen margarita,  I still stand by that it is sweet, but I have more of a buzz than I realized. So the alcohol's just kind of hidden.  I will say I would indulge in another frozen Margarita here.

The ""busser"" I referred to, come to find out, is the manager. Not expected, but he was a hard worker, great personality, friendly, and very welcoming.

I will admit, he said several people commented on the dip saying it tasted weird and took it off no issues or real questions.

I personally don't plan on coming back. But if they were slow and I was bored and wanted to chat with the staff, I would eat a taco and have a margarita. If you live close by, and love to support Mom and Pop places as I do, I say give it a try and leave your experience on here. Maybe I just caught them on a really off day. Or maybe I'm a little spoiled. 🤷‍♀️",ChdDSUhNMG9nS0VJQ0FnSUR1bHJUSV9RRRAB,"https://www.google.de/maps/place/El+Sombrero+Mexican+Restaurant/@39.1558178,-94.6226482,12z/data=!4m6!3m5!1s0x87c0f8e14c6778e5:0x7a83ab0f7396465d!8m2!3d39.1970678!4d-94.5048943!16s%2Fg%2F1td0y_d5?hl=en",ChIJ5XhnTOH4wIcRXUaWcw-rg3o,2.0
"Write a 5.0 stars Google Maps review about a Mexican restaurant, with the following keywords: tacos, chips, queso.","Arrived for an early dinner and had hot fresh chips right out of the fryer with white queso and when they say large they mean large. Ordered the tacos and they did not disappoint, sometimes considered puffy tacos. These were deep-fried shells with your choice of cheese shredded cheddar or parmesan or both if you like.",ChZDSUhNMG9nS0VJQ0FnSUNLdjVTUkt3EAE,"https://www.google.de/maps/place/El+Sombrero+Mexican+Restaurant/@39.1558178,-94.6226482,12z/data=!4m6!3m5!1s0x87c0f8e14c6778e5:0x7a83ab0f7396465d!8m2!3d39.1970678!4d-94.5048943!16s%2Fg%2F1td0y_d5?hl=en",ChIJ5XhnTOH4wIcRXUaWcw-rg3o,5.0
